asv,best_cosine,n_old_genomes,genome_top1,taxon_top1,genus_top1,genome_top5,taxon_top5,genus_top5,genome_top20,taxon_top20,genus_top20,genome_top50,taxon_top50,genus_top50,genome_top100,taxon_top100,genus_top100
b7bc2902499297dc5de20e8748a42d33,0.9995,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
89d1d4064aa11fd1f3efb8e1345c813f,0.9941,17,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7c4029c77a50ad0582c758eabe8c1410,0.9966,19,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
dc22433569281cc665fba3df53e3f566,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ec0ca50d7a1c6ee56a7ed9d776d9c0d1,0.9937,8,False,False,True,False,False,True,False,True,True,True,True,True,True,True,True
06246fa4c1b00ea76b5539442f32c012,1.0,2,True,True,,True,True,,True,True,,True,True,,True,True,
b24d3443426aac9dca3451d65ba14d55,0.9956,5,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True
a0ccae889b93969deefa92b4da7cb2f7,0.9995,2,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
8fabb679415fe6a9969015076873e211,1.0,3,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
9f86297104372f6378c6bf3dc1a8e8ec,0.9985,3,True,True,,True,True,,True,True,,True,True,,True,True,
637ec5730f0da83790b96ca6708f5309,0.9976,1,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
a7d0101041a4ff2c176cc0616423387a,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
87ec65202e592d81d47b66d1484732df,1.0,8,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
085c382879bb22ae25c77dca748d1387,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
c9a5de56046a818a6f69569090af6d1c,0.9976,1,True,True,,True,True,,True,True,,True,True,,True,True,
919c50490dbc9552a946f26b32c4ae12,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
d23e07dc0f848e8921532df36254ce29,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
65c689dc4b8772012494d43535fd1102,0.998,2,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
522fc29c9966a380a17ce86687cc600b,0.999,8,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0ef7e12e6eb35a8fd9fac7badac0c381,0.9971,5,True,True,,True,True,,True,True,,True,True,,True,True,
c668608bc7be0382064b57d5505c7e23,1.0,3,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
48ca5b4f7cb58d4a146837de341a2604,1.0,10,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
534d7b1bce2cf035866320576094f81e,0.9995,4,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True
18ec5da6c765ede0c426af393f8ce656,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
f8ec439cb9f26e97be2793df3c52b03d,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
a67c7071b283c3513d9aa4cf63879d6e,0.9966,2,False,True,,False,True,,True,True,,True,True,,True,True,
4bcf2ed3c27ef7222d2bf177640edef4,0.9946,34,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
e2c63d5718cf9ea95828084c3b843443,0.998,3,True,True,,True,True,,True,True,,True,True,,True,True,
e29f9ab1342fe7d53d4f1e2d03bb5969,1.0,5,True,True,,True,True,,True,True,,True,True,,True,True,
26ef86afa44dbbdebbae8f35e590f52e,0.9985,3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
cf9d6956cc5e9b057171f8ba480e6fbf,0.998,2,False,True,,True,True,,True,True,,True,True,,True,True,
999031908a04b1e2fca9b265ee4e0aba,0.9971,22,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True
75dd0ee2682cb0bf3146f334b0c41c93,0.9995,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
19cfc988be2bc698e4e8e24f3c017dad,1.0,2,True,True,,True,True,,True,True,,True,True,,True,True,
ef48b24d461ead26b22d8e442656ccc0,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
2da3ff46bfa58a914368731cfd699785,1.0,45,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True
a85ae3de6b2dd626049270444199438e,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
b61513eef1a69690c5d43ca0cb8f5c1b,0.999,11,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
b0c74390aa5ac540757eb2256575019e,0.9976,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
f2cd13764c9588bd921f3a53138830da,1.0,3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
29d5a1f45c97760080e874715394bcfe,0.9888,8,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
01b5383db868117f04bfd197603f736b,0.9966,16,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7560406411c714b613d36584ec43158e,0.9946,23,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
e8c1e783e60161fe039cc419a3717b1f,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
051d14c7d7e9a5358e8da8a52b48bca3,0.9976,6,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
cd991e2f230049eb76c8e3b3fcece79f,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
efc6541354a63e71f60f085f48f73909,0.9995,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
664e1ee046659d47ded4a40ad1133a33,0.9961,1,True,True,,True,True,,True,True,,True,True,,True,True,
cead0ca51f97bc24bf11b1d1d12aee6e,0.9966,8,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
e1809c067af83a3dc4623ce28f35fe79,1.0,3,True,True,,True,True,,True,True,,True,True,,True,True,
e4197eeb4aaad91a8a4a38678c3b073e,0.9951,9,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
43c8008fb032a5ed2cb06dafa83e23ec,0.9927,8,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True
021d1583edfe105a9c99264ea9f3d2d6,0.9976,1,True,True,,True,True,,True,True,,True,True,,True,True,
eca00dcc9a01255b6cb66fbd5b3bd285,0.9888,0,False,False,,False,False,,False,False,,False,False,,False,False,
0b291123c105140e6524bb2a3cf8e278,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
da28c80a7a1b2838789eb2ad598db9a0,0.9966,22,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
344b8fcfc08a17bb7443c1ad11ea3151,0.9995,5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
482bb3761a6b11b4cfb4e1b618231157,1.0,1,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
6e21064675bd1626771d39886cc9d88b,0.999,2,True,True,,True,True,,True,True,,True,True,,True,True,
5db694edf839eff28cb6a47bb5b50693,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
b5a22689fdda6393715cd10a326927d3,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
36e38981bc99d5d7fdd5959ca41f6313,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
c99dd2353697161faecee673e0eda7b2,1.0,4,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
70775be7835f6d6a6ecb0d7039b355e3,0.999,3,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
95d0db82a69ee10f3b5ed0f06ba96949,0.9961,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8b35589e4e1ef82328d78d533f5fa1a1,0.9995,3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
85b80813a3be5e162f462e085b709b85,0.9976,1,False,True,,True,True,,True,True,,True,True,,True,True,
380c64674875dbcea485ba8f1ce26a6c,0.9985,1,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
9335b7a207b486ae9975e735cd30a814,0.999,4,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False
b62a0f483de49257919f98dd32320443,1.0,3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
779e393e6ff91129f826c691a0d16db3,0.9951,22,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
caafd6d1ef718ac1a2b7473f47d9340b,0.9995,13,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6f14a88c7074fb3b48a9f8be3f7852c8,0.9985,1,True,True,,True,True,,True,True,,True,True,,True,True,
de794e5f913a822d437c41f82c49a80e,1.0,2,True,True,,True,True,,True,True,,True,True,,True,True,
6dbf54dfd0a3207126af074af10be296,1.0,6,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1cbf580d763d0eb5497ff2d6468e7668,0.9932,23,False,False,False,False,False,False,False,True,True,False,True,True,False,True,True
41f01f3e3cbf6beb908ae1ebb553208e,1.0,15,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9026ee9ce58d36be3646689861848080,0.9985,11,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
23a68909643e167f508a7baac78d7026,0.998,1,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
49eb7db9bbd667a245fcb40e7be64a28,0.9927,9,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True
f028df8f84e6a5ff0a4512a509e23477,0.9985,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
702860fda44c0d44ddacb5bd79fd5d24,1.0,2,True,True,,True,True,,True,True,,True,True,,True,True,
16e7c551b44e75be84ce23f95da7cb8d,0.9951,1,False,False,,False,False,,False,False,,False,True,,True,True,
e21f14506da976def600538a8f860f0b,0.9995,1,True,True,,True,True,,True,True,,True,True,,True,True,
66d9eb13f3c8549ed0ac95f646c23ead,0.9995,2,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
61bffb5ed48deb86adad74d3d45df340,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
07bb3ab197992af0b741d1b71fc16c74,0.9995,2,True,True,,True,True,,True,True,,True,True,,True,True,
8d422552eb2392c7c2d4743727d1ff33,0.998,20,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
dd07e924156039f8e953d5ea58ab5023,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
dc21153823efbfe6f4e092f110775cde,0.9985,1,True,True,,True,True,,True,True,,True,True,,True,True,
717e65e6ba1d91587e9c1fc36b2b0c44,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
f847d5bbe9c5a3555db3988cfa1b838f,0.9956,11,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
31b772f3e0f36755cdb6cd584a8a105f,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
e95282c3197d4315d84f31d177642c58,0.9995,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
687530ef97a8574b08b65e6100ed1f16,0.9985,4,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True
05728a4572e292df51f34610249d4fa9,0.9976,30,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8855fec4062970bb235780d6469a1d6d,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
b6e342d9f4e409f24eea3859aa76e82a,0.9976,18,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True
7ba3402ab86ac791941e0dc862234ee8,0.9995,1,True,True,,True,True,,True,True,,True,True,,True,True,
3bb8c91a23a86c8601f5dead53c7b241,0.9961,6,False,False,,False,True,,False,True,,True,True,,True,True,
ad922999ec6a8228be4358e848e86bc2,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
535887d75db6f21831a65b42a9d5752f,0.9985,1,False,False,,False,True,,True,True,,True,True,,True,True,
eaa1d57a577a4aa93aceab1782827ea8,0.998,1,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
0944c80185fbba7f13e44329a3276e65,0.9956,22,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
025ef58ad4c94b135c69cb93c2320909,0.998,2,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
9bc997e8ebea77d717faea18a7bf4708,1.0,2,True,True,,True,True,,True,True,,True,True,,True,True,
ae53fe95ad7f469e3187a126d6098100,1.0,2,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
f816f5de71e4c19785cd5dfa8ee073db,0.9966,21,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
543dc760699879a2b12cd2e2525e6729,1.0,2,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
87e2bfb52174f1764d735f93e86017d3,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
b8be4a864e591a2801a0b9194efc1060,1.0,7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
82864a780f7d57947ef3451dd7539740,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
79ba36cfcb1bdd16bc3aad97c47a1e6b,0.998,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7767ca8c82d1d254c5d3228f43b2b213,0.998,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
af9554a6cc07a34c1cb6004e3dbb865a,0.999,8,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True
ff2a3877c5cf4808816900f51bc130ba,0.9961,5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
49c907377454c6980ff0a520fe40abe2,0.9946,8,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
911ddc4e1da558630158fa05fba14992,0.9985,2,True,True,,True,True,,True,True,,True,True,,True,True,
477487d12077a9fbaf195faaf466d827,0.9961,1,False,False,,True,True,,True,True,,True,True,,True,True,
c99bcc4ed3b2887c914e9faf48d63e3f,1.0,3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
af1a97638ae7817e6dc243cfe90ba23b,1.0,8,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
07d5f956dc0652fbd2d22ea90b1bb136,0.998,11,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
61d14f45268668061628d7a7990641b2,0.9966,36,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
b50c901a9773cf8216278d2bb4e70644,0.999,1,True,True,,True,True,,True,True,,True,True,,True,True,
f8e946bdec673e40686c9ab157a63ac0,0.9951,8,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True
68c7aa8355d0b7c6e75c67d5df51d569,1.0,10,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9579787280965385b425a1d323e3c6d3,0.9976,3,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True
e72dd431023ad44a88305647a224790d,0.9961,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ef9fddde19882aba901f1b0419ec09d8,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
82520638c5842f94b7203788b78b3b92,0.9971,6,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
3273539459d13e139159461e38ba3987,0.9976,1,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True
24b5476371dc34ef4f12b359d6ea6fe4,0.9941,34,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
b4900060b15cd3eab0697bdc00bfc33a,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
b1dd093a530c4f323e45823253ee9e15,0.999,16,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
283755ba25c1e02155384ef6f268c2ae,1.0,20,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
47bb78bbb9b7eab1a487de7f1521ddd6,0.9951,7,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True
58a5d06b791283b4270f688e0b7408c9,0.9941,5,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True
758b8307071957eb86c89a180b187482,1.0,2,True,True,,True,True,,True,True,,True,True,,True,True,
aa15b94e77f3955a73a15e15187b6482,0.9985,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
a954a29c70499c3c72ee396f69b71c51,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0c0dcadbd501e2c17ca71995ed0b7ee1,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
b73b1ef694c71eec29bf86c697f26b20,0.9985,4,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9e3e461620d3bc6fb82b614f65a5a69b,1.0,10,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
caddc7c3f8e30f2e74778fca73689c4b,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
fb9d8df11e01ae4c33acac6db5a518b8,0.999,2,True,True,,True,True,,True,True,,True,True,,True,True,
e1d678e0c2f5463421eec27874b0fab3,0.999,11,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
564dff3148781f436e49ebbfb2590a6a,0.9985,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7bfcdea57cc8e4bab6f3f3505b0dd682,0.9932,15,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
f4acc40b7b61bf7126ad84af26e93ed9,1.0,9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8fa90e60ddaccabffcd68f6a481318a2,0.9956,12,True,True,,True,True,,True,True,,True,True,,True,True,
e438545696891f9da484c32c04332871,0.9971,1,False,False,,True,True,,True,True,,True,True,,True,True,
33bf7c73050395fa47eea57f63c0f87f,0.9971,2,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True
26410d712017c834dccf638a040f9002,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
e27928b6f9a580b0d7f95feeb01ba523,0.999,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
62925abc081ef537aea1336e58a4548a,1.0,2,True,True,,True,True,,True,True,,True,True,,True,True,
2c4fdd0845cdde26dc7d98f576bb10e7,0.9951,13,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
61f3d4479c517d056179e27ae91cd284,0.9985,1,True,True,,True,True,,True,True,,True,True,,True,True,
d5004573c96ec6eedcc4348d1145db37,0.998,12,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
40e233849dcafd1ca1e5dd020826ec04,0.9995,2,True,True,,True,True,,True,True,,True,True,,True,True,
8aa21df13e2d324fd17fe7d44bc77099,0.999,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ac535b64f804c2eee5084adc741f7839,0.9971,6,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
